ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-23328,Source2,2,2016-10-05 20:22:03,2016-10-05 20:51:39,37.60157,-122.379066,,,0.0,Accident on US-101 Southbound at Exits 420 421 Millbrae Ave.,Bayshore Fwy S,Millbrae,San Mateo,CA,94030,US,US/Pacific,KSFO,2016-10-05 19:56:00,60.1,,75.0,30.05,10.0,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23329,Source2,3,2016-10-05 20:18:19,2016-10-05 20:47:51,37.687988,-122.096268,,,0.0,Accident on I-580 Northbound at Exits 34 35 I-238. On entry ramp.,Mattox Rd,Hayward,Alameda,CA,94541-1210,US,US/Pacific,KHWD,2016-10-05 19:54:00,62.1,,70.0,30.07,10.0,West,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-23330,Source2,3,2016-10-05 20:17:29,2016-10-05 20:46:51,37.994553,-122.069664,,,0.0,Accident on I-680 Westbound at Exit 53 CA-4. On the median.,I-680 N,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,2016-10-05 19:53:00,64.9,,50.0,29.99,10.0,WSW,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23331,Source2,2,2016-10-05 20:23:59,2016-10-05 20:53:35,37.891457,-122.516678,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 446 Redwood Hwy.,US-101 S,Mill Valley,Marin,CA,94941,US,US/Pacific,KDVO,2016-10-05 20:15:00,60.8,,68.0,30.04,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23332,Source2,3,2016-10-05 20:31:08,2016-10-05 21:00:38,37.447807,-121.921524,,,0.0,Accident on I-880 Northbound at Exit 10 Dixon Landing Rd.,Nimitz Fwy N,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-10-05 20:53:00,62.1,,67.0,30.05,10.0,North,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23333,Source2,2,2016-10-05 20:33:26,2016-10-05 21:02:50,37.253891,-121.880722,,,0.0,Right hand shoulder blocked due to accident on CA-85 Southbound at Exit 6 Almaden Expy.,CA-85 S,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2016-10-05 20:47:00,60.8,,77.0,30.07,10.0,NW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23334,Source2,3,2016-10-05 20:40:30,2016-10-05 21:08:35,37.764954,-121.410652,,,0.0,Right hand shoulder blocked due to accident on I-205 Westbound at Exit 9 MacArthur Dr. On exit ramp.,I-205 W,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-10-05 20:55:00,64.0,,56.0,30.01,10.0,NW,12.7,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23335,Source2,2,2016-10-05 20:35:11,2016-10-05 21:04:04,38.718281,-121.346596,,,0.0,Slow lane blocked due to accident on Loop Blvd at Don Julio Blvd.,N Loop Blvd,Antelope,Sacramento,CA,95843,US,US/Pacific,KMCC,2016-10-05 20:35:00,60.8,,39.0,30.03,10.0,NNE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-23336,Source2,3,2016-10-05 20:56:14,2016-10-05 21:25:41,37.549904,-122.025429,,,0.0,#1 lane blocked due to accident on I-880 Southbound at Exit 19 Thornton Ave.,Nimitz Fwy S,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2016-10-05 20:47:00,59.0,,77.0,30.05,10.0,NW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23337,Source2,3,2016-10-05 21:26:35,2016-10-05 21:56:10,37.688747,-122.135323,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound at Exits 30 31A I-238.,Nimitz Fwy S,San Leandro,Alameda,CA,94579,US,US/Pacific,KHWD,2016-10-05 21:54:00,60.1,,72.0,30.08,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23338,Source2,3,2016-10-05 21:25:42,2016-10-05 21:54:51,37.563675,-122.038811,,,0.0,Slow lane blocked due to accident on I-880 Eastbound at Exit 21 Decoto Rd.,Nimitz Fwy S,Fremont,Alameda,CA,94555,US,US/Pacific,KHWD,2016-10-05 21:54:00,60.1,,72.0,30.08,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23339,Source2,2,2016-10-05 22:05:24,2016-10-05 22:33:42,38.590294,-121.445946,,,0.0,Slow lane blocked due to accident 3 vehicles involved on I-80 Bus Capital City Fwy Northbound at Exit 7B St.,Capital City Fwy E,Sacramento,Sacramento,CA,95815,US,US/Pacific,KMCC,2016-10-05 21:55:00,59.0,,45.0,30.04,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23340,Source2,3,2016-10-05 22:23:34,2016-10-05 22:53:08,37.86385300000001,-122.303032,,,0.0,Right hand shoulder blocked due to accident on I-580 Eastbound at Exit 11 I-80 I-580.,Eastshore Fwy W,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-10-05 21:53:00,62.1,,72.0,30.05,10.0,WNW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23341,Source2,2,2016-10-05 22:22:44,2016-10-05 22:51:41,37.793083,-122.263924,,,0.0,Right hand shoulder blocked due to accident on 4th St Northbound in Oakland.,4th St,Oakland,Alameda,CA,94607-4604,US,US/Pacific,KOAK,2016-10-05 21:53:00,62.1,,72.0,30.05,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23342,Source2,3,2016-10-05 22:16:36,2016-10-05 22:45:59,37.8764,-122.04636399999998,,,0.0,#3 lane blocked due to accident on I-680 Northbound at Exit 44 Rudgear Rd.,I-680 N,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2016-10-05 21:53:00,63.0,,54.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23343,Source2,2,2016-10-05 22:17:28,2016-10-05 22:47:07,37.372505,-121.92717,,,0.0,Accident on US-101 Northbound at Exits 390 391 CA-87 Guadalupe Pkwy.,Guadalupe Pkwy N,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2016-10-05 21:53:00,60.1,,75.0,30.06,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23344,Source2,2,2016-10-05 22:40:06,2016-10-05 23:09:33,37.250259,-121.836258,,,0.0,Right hand shoulder blocked due to accident on CA-85 Southbound at Exit 4 Blossom Hill Rd.,CA-85 S,San Jose,Santa Clara,CA,95123,US,US/Pacific,KRHV,2016-10-05 21:47:00,59.0,,82.0,30.08,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23345,Source2,2,2016-10-05 22:43:57,2016-10-05 23:28:41,37.492683,-120.885406,,,0.0,Accident on County Hwy-J17 Main St at Tegner Rd.,W Main St,Turlock,Stanislaus,CA,95380-9546,US,US/Pacific,KMOD,2016-10-05 22:53:00,63.0,,52.0,30.02,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23346,Source2,3,2016-10-05 22:55:26,2016-10-05 23:24:46,37.80825,-122.366982,,,0.0,Lane blocked due to accident on I-80 Eastbound at Exit 4A Treasure Is.,San Francisco-Oakland Bay Brg E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-10-05 22:53:00,59.0,,78.0,30.05,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-23347,Source2,2,2016-10-05 22:50:34,2016-10-05 23:19:59,37.39489,-121.942993,,,0.0,Lane blocked due to accident on Lick Mill Blvd at County Hwy-G4 Montague Expy.,Montague Expy,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,2016-10-05 22:53:00,60.1,,75.0,30.06,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-23348,Source2,2,2016-10-05 23:16:06,2016-10-05 23:45:58,38.496132,-121.441521,,,0.0,Accident on Florin Rd at 6th Pkwy.,Florin Rd,Sacramento,Sacramento,CA,95823-2267,US,US/Pacific,KSAC,2016-10-05 22:53:00,61.0,,46.0,30.03,10.0,NNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-23349,Source2,2,2016-10-05 23:04:28,2016-10-05 23:34:15,39.269047,-121.057182,,,0.0,Accident on CA-49 at Newtown Rd.,Newtown Rd,Nevada City,Nevada,CA,95959-9794,US,US/Pacific,KGOO,2016-10-05 22:55:00,53.6,,47.0,30.1,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23350,Source2,3,2016-10-05 23:26:24,2016-10-05 23:55:59,37.783966,-122.184128,,,0.0,Accident on I-580 Eastbound at Exits 25 25B MacArthur Blvd.,I-580 E,Oakland,Alameda,CA,94613,US,US/Pacific,KOAK,2016-10-05 23:53:00,57.0,,83.0,30.06,10.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23351,Source2,2,2016-10-06 00:22:00,2016-10-06 01:06:33,38.337669,-120.612999,,,0.0,Accident on CA-26 at Ponderosa Way.,Highway 26,Mokelumne Hill,Calaveras,CA,95245-9621,US,US/Pacific,KO22,2016-10-06 00:15:00,50.0,,54.0,30.07,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23352,Source2,2,2016-10-06 00:33:02,2016-10-06 01:02:42,38.3946,-122.70578,,,0.0,Accident on Magnolia Ave both ways around Frisbie Ave.,Frisbie Ave,Santa Rosa,Sonoma,CA,95407-7910,US,US/Pacific,KSTS,2016-10-06 00:53:00,55.9,,75.0,30.04,10.0,NNE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23353,Source2,2,2016-10-06 00:31:40,2016-10-06 01:01:18,37.25037,-121.926575,,,0.0,Accident on CA-85 Southbound at Exit 9 Union Ave.,CA-85 S,San Jose,Santa Clara,CA,95124,US,US/Pacific,KSJC,2016-10-06 00:53:00,57.0,,72.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23354,Source2,3,2016-10-06 00:39:04,2016-10-06 01:08:37,37.863895,-122.303047,,,0.0,Accident on I-580 Eastbound at Exit 11 I-80 I-580.,Eastshore Fwy W,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-10-06 00:53:00,55.0,,89.0,30.06,10.0,East,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23355,Source2,3,2016-10-06 00:47:25,2016-10-06 01:16:49,37.863934,-122.302826,,,0.0,Accident on I-80 I-580 Eastbound at Exit 11 I-580.,I-580 W,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-10-06 00:53:00,55.0,,89.0,30.06,10.0,East,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23356,Source2,3,2016-10-06 01:17:17,2016-10-06 02:00:35,37.54723,-122.37265,,,0.0,Lane blocked due to accident on I-280 Northbound at Exit 36 Golf Course Dr.,I-280 S,Burlingame,San Mateo,CA,94010,US,US/Pacific,KSFO,2016-10-06 00:56:00,57.9,,75.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23357,Source2,3,2016-10-06 01:38:59,2016-10-06 02:23:27,37.74055900000001,-121.58578500000002,,,0.0,Lane blocked on exit ramp due to accident on I-580 Eastbound at Exit 63 Grant Line Rd.,I-580 W,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,2016-10-06 01:53:00,51.1,,77.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-23358,Source2,2,2016-10-06 10:50:51,2016-10-06 11:50:24,38.384869,-122.71611,,,0.0,Accident on US-101 Northbound at Exits 484 484B Santa Rosa Ave.,US-101 N,Santa Rosa,Sonoma,CA,95407,US,US/Pacific,KSTS,2016-10-06 10:53:00,68.0,,43.0,30.05,10.0,North,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23359,Source2,3,2016-10-06 10:16:45,2016-10-06 11:46:25,37.709324,-122.467308,,,0.0,Accident on I-280 Northbound at Exits 49 49B CA-1.,John F Foran Fwy,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-10-06 09:56:00,64.0,,67.0,30.09,10.0,East,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23360,Source2,3,2016-10-06 10:58:02,2016-10-06 11:57:37,37.632156,-122.437218,,,0.0,Accident on I-280 Southbound at Exits 43A 43B I-380.,I-280 S,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2016-10-06 10:56:00,66.0,,65.0,30.09,10.0,North,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23361,Source2,2,2016-10-06 11:18:09,2016-10-06 12:17:50,37.548061,-122.291321,,,0.0,Accident on US-101 Southbound at Exit 414A Hillsdale Blvd.,Bayshore Fwy S,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-10-06 11:47:00,69.8,,35.0,30.08,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23362,Source2,2,2016-10-06 10:46:46,2016-10-06 11:46:04,37.563744,-122.273224,,,0.0,Lane blocked due to accident on CA-92 Westbound between Exit 24 Clawiter Rd and Exit 14B Chess Dr.,Foster City Blvd,San Mateo,San Mateo,CA,94404,US,US/Pacific,KSQL,2016-10-06 10:47:00,66.2,,46.0,30.1,10.0,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23363,Source2,3,2016-10-06 11:10:41,2016-10-06 12:10:08,38.055923,-122.148064,,,0.0,Accident on I-780 Eastbound at Exit 5 2nd St.,I-780 E,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,2016-10-06 10:53:00,70.0,,32.0,30.04,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23364,Source2,2,2016-10-06 11:20:38,2016-10-06 12:19:54,37.4865,-122.1427,,,0.0,Left lane blocked due to accident on CA-84 Westbound at CA-109 University Ave.,Bayfront Expy W,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2016-10-06 11:47:00,73.4,,38.0,30.07,10.0,NNW,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-23365,Source2,2,2016-10-06 10:45:52,2016-10-06 11:45:25,37.457226,-122.135567,,,0.0,Accident on US-101 Southbound at Exit 403 Bayshore Rd.,Bayshore Fwy S,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,2016-10-06 10:47:00,68.0,,49.0,30.08,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23366,Source2,2,2016-10-06 10:43:11,2016-10-06 11:42:48,37.690041,-122.11422,,,0.0,Accident on Lynn Ct at Kent Ave.,Kent Ave,San Lorenzo,Alameda,CA,94580-1234,US,US/Pacific,KHWD,2016-10-06 10:54:00,66.0,,54.0,30.12,10.0,North,,,Clear,False,True,True,False,False,False,False,False,False,True,True,False,False,Day,Day,Day,Day
A-23367,Source2,3,2016-10-06 11:16:02,2016-10-06 12:15:43,38.025269,-122.111748,,,0.0,Accident on I-680 Southbound at Exit 56 Marina Vista Ave.,I-680 S,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,2016-10-06 10:53:00,70.0,,32.0,30.04,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23368,Source2,2,2016-10-06 11:09:12,2016-10-06 12:23:51,37.683926,-122.073647,,,0.0,Accident on Redwood Rd at Grove Way.,Redwood Rd,Castro Valley,Alameda,CA,94546-7111,US,US/Pacific,KHWD,2016-10-06 10:54:00,66.0,,54.0,30.12,10.0,North,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-23369,Source2,3,2016-10-06 09:13:40,2016-10-06 11:59:39,38.295338,-122.03418,,,0.0,Accident on I-80 Westbound at Exit 48 Manuel Campos Pkwy.,Manuel Campos Pkwy,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-10-06 08:54:00,55.9,,77.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23370,Source2,2,2016-10-06 11:09:55,2016-10-06 12:09:34,37.317966,-121.974167,,,0.0,Accident on Saratoga Ave at I-280.,Saratoga Ave,San Jose,Santa Clara,CA,95129,US,US/Pacific,KSJC,2016-10-06 10:53:00,69.1,,44.0,30.07,10.0,West,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23371,Source2,2,2016-10-06 11:19:28,2016-10-06 12:19:05,36.98405800000001,-121.937004,,,0.0,Accident on Park Ave at CA-1.,State Highway 1,Aptos,Santa Cruz,CA,95003,US,US/Pacific,KWVI,2016-10-06 10:53:00,68.0,,47.0,30.07,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23372,Source2,3,2016-10-06 10:41:34,2016-10-06 12:11:12,37.327499,-121.878082,,,0.0,Accident on I-280 Southbound at Exit 2A 4th St.,I-280 S,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2016-10-06 10:53:00,69.1,,44.0,30.07,10.0,West,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23373,Source2,3,2016-10-06 11:21:28,2016-10-06 12:20:55,37.70137,-121.877411,,,0.0,Accident on I-580 Eastbound at Exit 47 Pimlico Dr.,I-580 E,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-10-06 10:53:00,72.0,,29.0,30.07,10.0,NW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23374,Source2,2,2016-10-06 10:52:12,2016-10-06 11:51:51,37.257004,-121.795746,,,0.0,Accident on US-101 Northbound at Exit 378 Blossom Hill Rd.,US-101 N,San Jose,Santa Clara,CA,95138,US,US/Pacific,KRHV,2016-10-06 10:48:00,66.2,,56.0,30.1,10.0,Variable,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23375,Source2,2,2016-10-06 09:53:27,2016-10-06 12:08:36,37.882015,-121.777336,,,0.0,Accident on Marsh Creek Rd at Deer Valley Rd.,Marsh Creek Rd,Clayton,Contra Costa,CA,94517,US,US/Pacific,KCCR,2016-10-06 09:53:00,64.9,,48.0,30.04,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23376,Source2,2,2016-10-06 09:44:23,2016-10-06 11:59:32,37.060631,-121.581032,,,0.0,Accident on No Name Uno Rd at Masten Ave.,No Name Uno Rd,Gilroy,Santa Clara,CA,95020,US,US/Pacific,KE16,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23377,Source2,3,2016-10-06 11:23:38,2016-10-06 12:07:59,38.576981,-121.465492,,,0.0,Accident on I-80 Bus Capital City Fwy Northbound at Exits 7A 7B 29th St.,Capital City Fwy E,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,2016-10-06 11:53:00,72.0,,33.0,30.06,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23378,Source2,3,2016-10-06 11:22:48,2016-10-06 12:07:23,38.640507,-121.399147,,,0.0,Slow traffic and one lane blocked due to accident on I-80 Westbound at Exit 93 Longview Dr.,I-80 W,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,2016-10-06 11:15:00,66.2,,40.0,30.08,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23379,Source2,2,2016-10-06 11:11:02,2016-10-06 11:55:47,38.660976,-121.355164,,,0.0,Accident on Madison Ave both ways at Date Ave.,Madison Ave,Sacramento,Sacramento,CA,95841-2516,US,US/Pacific,KMCC,2016-10-06 11:15:00,66.2,,40.0,30.08,10.0,NW,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-23380,Source2,3,2016-10-06 11:10:36,2016-10-06 11:55:23,38.758541,-121.261482,,,0.0,Accident on I-80 Westbound at Exits 105A 105B Atlantic St.,I-80 W,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,2016-10-06 11:15:00,66.2,,40.0,30.08,10.0,NW,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23381,Source2,2,2016-10-06 10:51:56,2016-10-06 11:51:39,37.783409000000006,-121.246284,,,0.0,Multi-vehicle accident on CA-120 Westbound at Exit 3 County Hwy-J3 Airport Way.,CA-120 W,Manteca,San Joaquin,CA,95337,US,US/Pacific,KSCK,2016-10-06 10:55:00,66.9,,40.0,30.07,10.0,West,6.9,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23382,Source2,2,2016-10-06 11:43:41,2016-10-06 12:43:21,37.89950200000001,-122.210503,,,0.0,Accident on San Pablo Dam Rd at Camino Pablo.,San Pablo Dam Rd,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,2016-10-06 11:53:00,75.0,,27.0,30.03,10.0,NNW,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-23383,Source2,2,2016-10-06 11:41:24,2016-10-06 12:41:00,37.678638,-122.128578,,,0.0,Accident on Paseo Largavista at Paseo Grande.,Paseo Largavista,San Lorenzo,Alameda,CA,94580-1550,US,US/Pacific,KHWD,2016-10-06 11:54:00,69.1,,47.0,30.1,10.0,West,6.9,,Clear,False,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-23384,Source2,2,2016-10-06 11:31:27,2016-10-06 12:30:28,37.698032,-121.97966,,,0.0,Accident on Dublin Canyon Rd at Schaefer Ranch Rd.,Dublin Canyon Rd,Castro Valley,Alameda,CA,94552-9657,US,US/Pacific,KHWD,2016-10-06 11:54:00,69.1,,47.0,30.1,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-23385,Source2,3,2016-10-06 11:33:51,2016-10-06 12:33:21,37.700893,-121.822662,,,0.0,Accident on I-580 Eastbound at Exit 50 CA-84 Airway Blvd.,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-10-06 11:53:00,73.0,,28.0,30.06,10.0,East,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-23386,Source2,2,2016-10-06 11:32:31,2016-10-06 12:17:06,38.643581,-121.456909,,,0.0,Accident on Norwood Ave both ways at I-80.,Norwood Ave,Sacramento,Sacramento,CA,95838-2624,US,US/Pacific,KMCC,2016-10-06 11:35:00,66.2,,40.0,30.08,10.0,WNW,9.2,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
